"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1500000US150039822001","Block Group 1; Census Tract 9822; Honolulu County; Hawaii","81","18",
"1500000US150039900010","Block Group 0; Census Tract 9900.01; Honolulu County; Hawaii","0","12",
"1500000US150050319001","Block Group 1; Census Tract 319; Kalawao County; Hawaii","67","25",
"1500000US150059900000","Block Group 0; Census Tract 9900; Kalawao County; Hawaii","0","12",
"1500000US150070401041","Block Group 1; Census Tract 401.04; Kauai County; Hawaii","1320","287",
"1500000US150070401042","Block Group 2; Census Tract 401.04; Kauai County; Hawaii","272","99",
"1500000US150070401051","Block Group 1; Census Tract 401.05; Kauai County; Hawaii","1625","491",
"1500000US150070401052","Block Group 2; Census Tract 401.05; Kauai County; Hawaii","2989","596",
"1500000US150070401061","Block Group 1; Census Tract 401.06; Kauai County; Hawaii","707","227",
"1500000US150070401062","Block Group 2; Census Tract 401.06; Kauai County; Hawaii","756","233",
"1500000US150070401063","Block Group 3; Census Tract 401.06; Kauai County; Hawaii","557","206",
"1500000US150070402041","Block Group 1; Census Tract 402.04; Kauai County; Hawaii","2097","721",
"1500000US150070402042","Block Group 2; Census Tract 402.04; Kauai County; Hawaii","2950","731",
"1500000US150070402051","Block Group 1; Census Tract 402.05; Kauai County; Hawaii","1628","375",
"1500000US150070402052","Block Group 2; Census Tract 402.05; Kauai County; Hawaii","1369","426",
"1500000US150070402053","Block Group 3; Census Tract 402.05; Kauai County; Hawaii","861","345",
"1500000US150070402054","Block Group 4; Census Tract 402.05; Kauai County; Hawaii","1001","362",
"1500000US150070403011","Block Group 1; Census Tract 403.01; Kauai County; Hawaii","1836","767",
"1500000US150070403012","Block Group 2; Census Tract 403.01; Kauai County; Hawaii","2304","491",
"1500000US150070403013","Block Group 3; Census Tract 403.01; Kauai County; Hawaii","1744","621",
"1500000US150070403021","Block Group 1; Census Tract 403.02; Kauai County; Hawaii","1335","457",
"1500000US150070403022","Block Group 2; Census Tract 403.02; Kauai County; Hawaii","953","569",
"1500000US150070404011","Block Group 1; Census Tract 404.01; Kauai County; Hawaii","2307","726",
"1500000US150070404012","Block Group 2; Census Tract 404.01; Kauai County; Hawaii","2665","527",
"1500000US150070404013","Block Group 3; Census Tract 404.01; Kauai County; Hawaii","2699","717",
"1500000US150070404021","Block Group 1; Census Tract 404.02; Kauai County; Hawaii","1414","378",
"1500000US150070404022","Block Group 2; Census Tract 404.02; Kauai County; Hawaii","1892","540",
"1500000US150070405001","Block Group 1; Census Tract 405; Kauai County; Hawaii","1223","480",
"1500000US150070405002","Block Group 2; Census Tract 405; Kauai County; Hawaii","1434","539",
"1500000US150070405003","Block Group 3; Census Tract 405; Kauai County; Hawaii","2056","729",
"1500000US150070405004","Block Group 4; Census Tract 405; Kauai County; Hawaii","1836","605",
"1500000US150070406031","Block Group 1; Census Tract 406.03; Kauai County; Hawaii","439","164",
"1500000US150070406032","Block Group 2; Census Tract 406.03; Kauai County; Hawaii","3105","631",
"1500000US150070406041","Block Group 1; Census Tract 406.04; Kauai County; Hawaii","2218","377",
"1500000US150070406042","Block Group 2; Census Tract 406.04; Kauai County; Hawaii","1328","291",
"1500000US150070407011","Block Group 1; Census Tract 407.01; Kauai County; Hawaii","1418","420",
"1500000US150070407012","Block Group 2; Census Tract 407.01; Kauai County; Hawaii","1596","457",
"1500000US150070407021","Block Group 1; Census Tract 407.02; Kauai County; Hawaii","2007","592",
"1500000US150070407022","Block Group 2; Census Tract 407.02; Kauai County; Hawaii","344","224",
"1500000US150070407023","Block Group 3; Census Tract 407.02; Kauai County; Hawaii","2522","587",
"1500000US150070407024","Block Group 4; Census Tract 407.02; Kauai County; Hawaii","689","378",
"1500000US150070408001","Block Group 1; Census Tract 408; Kauai County; Hawaii","1628","449",
"1500000US150070408002","Block Group 2; Census Tract 408; Kauai County; Hawaii","1941","413",
"1500000US150070408003","Block Group 3; Census Tract 408; Kauai County; Hawaii","385","206",
"1500000US150070409001","Block Group 1; Census Tract 409; Kauai County; Hawaii","213","156",
"1500000US150070409002","Block Group 2; Census Tract 409; Kauai County; Hawaii","1035","345",
"1500000US150070409003","Block Group 3; Census Tract 409; Kauai County; Hawaii","693","219",
"1500000US150070409004","Block Group 4; Census Tract 409; Kauai County; Hawaii","814","277",
"1500000US150070409005","Block Group 5; Census Tract 409; Kauai County; Hawaii","866","404",
"1500000US150070409006","Block Group 6; Census Tract 409; Kauai County; Hawaii","2028","569",
"1500000US150070412001","Block Group 1; Census Tract 412; Kauai County; Hawaii","0","12",
"1500000US150070412002","Block Group 2; Census Tract 412; Kauai County; Hawaii","0","12",
"1500000US150079400001","Block Group 1; Census Tract 9400; Kauai County; Hawaii","2141","356",
"1500000US150079400002","Block Group 2; Census Tract 9400; Kauai County; Hawaii","2491","510",
"1500000US150079901000","Block Group 0; Census Tract 9901; Kauai County; Hawaii","0","12",
"1500000US150079902000","Block Group 0; Census Tract 9902; Kauai County; Hawaii","0","12",
"1500000US150079903000","Block Group 0; Census Tract 9903; Kauai County; Hawaii","0","12",
"1500000US150090301001","Block Group 1; Census Tract 301; Maui County; Hawaii","654","219",
"1500000US150090301002","Block Group 2; Census Tract 301; Maui County; Hawaii","642","271",
"1500000US150090302011","Block Group 1; Census Tract 302.01; Maui County; Hawaii","1694","543",
"1500000US150090302012","Block Group 2; Census Tract 302.01; Maui County; Hawaii","1178","313",
"1500000US150090302031","Block Group 1; Census Tract 302.03; Maui County; Hawaii","2526","596",
"1500000US150090302032","Block Group 2; Census Tract 302.03; Maui County; Hawaii","1806","569",
"1500000US150090302041","Block Group 1; Census Tract 302.04; Maui County; Hawaii","1151","313",
"1500000US150090302042","Block Group 2; Census Tract 302.04; Maui County; Hawaii","1751","563",
"1500000US150090302043","Block Group 3; Census Tract 302.04; Maui County; Hawaii","792","679",
"1500000US150090303041","Block Group 1; Census Tract 303.04; Maui County; Hawaii","1663","511",
"1500000US150090303042","Block Group 2; Census Tract 303.04; Maui County; Hawaii","2124","508",
"1500000US150090303051","Block Group 1; Census Tract 303.05; Maui County; Hawaii","1221","546",
"1500000US150090303052","Block Group 2; Census Tract 303.05; Maui County; Hawaii","1138","437",
"1500000US150090303053","Block Group 3; Census Tract 303.05; Maui County; Hawaii","2054","730",
"1500000US150090303054","Block Group 4; Census Tract 303.05; Maui County; Hawaii","1553","430",
"1500000US150090303061","Block Group 1; Census Tract 303.06; Maui County; Hawaii","2143","387",
"1500000US150090303071","Block Group 1; Census Tract 303.07; Maui County; Hawaii","814","358",
"1500000US150090303072","Block Group 2; Census Tract 303.07; Maui County; Hawaii","978","192",
"1500000US150090304031","Block Group 1; Census Tract 304.03; Maui County; Hawaii","892","221",
"1500000US150090304032","Block Group 2; Census Tract 304.03; Maui County; Hawaii","2191","446",
"1500000US150090304041","Block Group 1; Census Tract 304.04; Maui County; Hawaii","1426","381",
"1500000US150090304042","Block Group 2; Census Tract 304.04; Maui County; Hawaii","2178","541",
"1500000US150090304043","Block Group 3; Census Tract 304.04; Maui County; Hawaii","2314","642",
"1500000US150090304051","Block Group 1; Census Tract 304.05; Maui County; Hawaii","2253","711",
"1500000US150090304061","Block Group 1; Census Tract 304.06; Maui County; Hawaii","2180","719",
"1500000US150090304062","Block Group 2; Census Tract 304.06; Maui County; Hawaii","1722","584",
"1500000US150090304063","Block Group 3; Census Tract 304.06; Maui County; Hawaii","3385","830",
"1500000US150090305011","Block Group 1; Census Tract 305.01; Maui County; Hawaii","1890","547",
"1500000US150090305012","Block Group 2; Census Tract 305.01; Maui County; Hawaii","634","249",
"1500000US150090307051","Block Group 1; Census Tract 307.05; Maui County; Hawaii","2626","682",
"1500000US150090307052","Block Group 2; Census Tract 307.05; Maui County; Hawaii","2107","578",
"1500000US150090307061","Block Group 1; Census Tract 307.06; Maui County; Hawaii","2464","518",
"1500000US150090307081","Block Group 1; Census Tract 307.08; Maui County; Hawaii","2060","483",
"1500000US150090307082","Block Group 2; Census Tract 307.08; Maui County; Hawaii","787","338",
"1500000US150090307091","Block Group 1; Census Tract 307.09; Maui County; Hawaii","1267","383",
"1500000US150090307092","Block Group 2; Census Tract 307.09; Maui County; Hawaii","1297","309",
"1500000US150090307093","Block Group 3; Census Tract 307.09; Maui County; Hawaii","847","254",
"1500000US150090307101","Block Group 1; Census Tract 307.10; Maui County; Hawaii","1852","408",
"1500000US150090307102","Block Group 2; Census Tract 307.10; Maui County; Hawaii","649","218",
"1500000US150090307111","Block Group 1; Census Tract 307.11; Maui County; Hawaii","794","301",
"1500000US150090307112","Block Group 2; Census Tract 307.11; Maui County; Hawaii","1230","227",
"1500000US150090307121","Block Group 1; Census Tract 307.12; Maui County; Hawaii","2528","724",
"1500000US150090307131","Block Group 1; Census Tract 307.13; Maui County; Hawaii","642","329",
"1500000US150090307132","Block Group 2; Census Tract 307.13; Maui County; Hawaii","2918","763",
"1500000US150090308001","Block Group 1; Census Tract 308; Maui County; Hawaii","3975","981",
"1500000US150090308002","Block Group 2; Census Tract 308; Maui County; Hawaii","544","221",
"1500000US150090308003","Block Group 3; Census Tract 308; Maui County; Hawaii","3843","497",
"1500000US150090309011","Block Group 1; Census Tract 309.01; Maui County; Hawaii","710","288",
"1500000US150090309012","Block Group 2; Census Tract 309.01; Maui County; Hawaii","342","257",
"1500000US150090309013","Block Group 3; Census Tract 309.01; Maui County; Hawaii","925","341",
"1500000US150090309021","Block Group 1; Census Tract 309.02; Maui County; Hawaii","2151","569",
"1500000US150090309022","Block Group 2; Census Tract 309.02; Maui County; Hawaii","793","367",
"1500000US150090309031","Block Group 1; Census Tract 309.03; Maui County; Hawaii","2705","726",
"1500000US150090309032","Block Group 2; Census Tract 309.03; Maui County; Hawaii","1444","556",
"1500000US150090309033","Block Group 3; Census Tract 309.03; Maui County; Hawaii","3346","643",
"1500000US150090310011","Block Group 1; Census Tract 310.01; Maui County; Hawaii","939","368",
"1500000US150090310012","Block Group 2; Census Tract 310.01; Maui County; Hawaii","510","251",
"1500000US150090310013","Block Group 3; Census Tract 310.01; Maui County; Hawaii","2374","578",
"1500000US150090310014","Block Group 4; Census Tract 310.01; Maui County; Hawaii","3130","895",
"1500000US150090310021","Block Group 1; Census Tract 310.02; Maui County; Hawaii","985","490",
"1500000US150090310022","Block Group 2; Census Tract 310.02; Maui County; Hawaii","636","257",
"1500000US150090310023","Block Group 3; Census Tract 310.02; Maui County; Hawaii","2319","557",
"1500000US150090311021","Block Group 1; Census Tract 311.02; Maui County; Hawaii","1832","663",
"1500000US150090311022","Block Group 2; Census Tract 311.02; Maui County; Hawaii","1933","710",
"1500000US150090311023","Block Group 3; Census Tract 311.02; Maui County; Hawaii","2177","531",
"1500000US150090311041","Block Group 1; Census Tract 311.04; Maui County; Hawaii","2459","583",
"1500000US150090311051","Block Group 1; Census Tract 311.05; Maui County; Hawaii","887","678",
"1500000US150090311052","Block Group 2; Census Tract 311.05; Maui County; Hawaii","1914","851",
"1500000US150090311053","Block Group 3; Census Tract 311.05; Maui County; Hawaii","3412","908",
"1500000US150090311061","Block Group 1; Census Tract 311.06; Maui County; Hawaii","3450","1077",
"1500000US150090311062","Block Group 2; Census Tract 311.06; Maui County; Hawaii","2362","774",
"1500000US150090311063","Block Group 3; Census Tract 311.06; Maui County; Hawaii","407","264",
"1500000US150090311071","Block Group 1; Census Tract 311.07; Maui County; Hawaii","2420","389",
"1500000US150090314021","Block Group 1; Census Tract 314.02; Maui County; Hawaii","1547","441",
"1500000US150090314022","Block Group 2; Census Tract 314.02; Maui County; Hawaii","1052","279",
"1500000US150090314041","Block Group 1; Census Tract 314.04; Maui County; Hawaii","413","246",
"1500000US150090314042","Block Group 2; Census Tract 314.04; Maui County; Hawaii","1084","473",
"1500000US150090314043","Block Group 3; Census Tract 314.04; Maui County; Hawaii","681","311",
"1500000US150090314051","Block Group 1; Census Tract 314.05; Maui County; Hawaii","1268","560",
"1500000US150090314052","Block Group 2; Census Tract 314.05; Maui County; Hawaii","2015","515",
"1500000US150090314053","Block Group 3; Census Tract 314.05; Maui County; Hawaii","1135","598",
"1500000US150090314054","Block Group 4; Census Tract 314.05; Maui County; Hawaii","967","425",
"1500000US150090315011","Block Group 1; Census Tract 315.01; Maui County; Hawaii","1797","622",
"1500000US150090315012","Block Group 2; Census Tract 315.01; Maui County; Hawaii","1259","284",
"1500000US150090315031","Block Group 1; Census Tract 315.03; Maui County; Hawaii","1159","224",
"1500000US150090315032","Block Group 2; Census Tract 315.03; Maui County; Hawaii","1747","445",
"1500000US150090315041","Block Group 1; Census Tract 315.04; Maui County; Hawaii","1410","371",
"1500000US150090315051","Block Group 1; Census Tract 315.05; Maui County; Hawaii","150","81",
"1500000US150090315052","Block Group 2; Census Tract 315.05; Maui County; Hawaii","1274","194",
"1500000US150090315053","Block Group 3; Census Tract 315.05; Maui County; Hawaii","1245","343",
"1500000US150090316011","Block Group 1; Census Tract 316.01; Maui County; Hawaii","2577","464",
"1500000US150090316012","Block Group 2; Census Tract 316.01; Maui County; Hawaii","866","288",
"1500000US150090317001","Block Group 1; Census Tract 317; Maui County; Hawaii","1036","513",
"1500000US150090317002","Block Group 2; Census Tract 317; Maui County; Hawaii","2099","706",
"1500000US150090317003","Block Group 3; Census Tract 317; Maui County; Hawaii","366","178",
"1500000US150090317004","Block Group 4; Census Tract 317; Maui County; Hawaii","1626","671",
"1500000US150090317005","Block Group 5; Census Tract 317; Maui County; Hawaii","482","327",
"1500000US150090318011","Block Group 1; Census Tract 318.01; Maui County; Hawaii","859","180",
"1500000US150090318012","Block Group 2; Census Tract 318.01; Maui County; Hawaii","2193","405",
"1500000US150090319001","Block Group 1; Census Tract 319; Maui County; Hawaii","2426","748",
"1500000US150090319002","Block Group 2; Census Tract 319; Maui County; Hawaii","1485","628",
"1500000US150090319003","Block Group 3; Census Tract 319; Maui County; Hawaii","1406","594",
"1500000US150090320001","Block Group 1; Census Tract 320; Maui County; Hawaii","959","123",
"1500000US150099800001","Block Group 1; Census Tract 9800; Maui County; Hawaii","0","12",
"1500000US150099900000","Block Group 0; Census Tract 9900; Maui County; Hawaii","0","12",
"1500000US150099902000","Block Group 0; Census Tract 9902; Maui County; Hawaii","0","12",
"1500000US150099912000","Block Group 0; Census Tract 9912; Maui County; Hawaii","0","12",
